ID;LON;LAT;NAME;CLASS;STATE;ANNUAL;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC
1241;-50.1326;-29.9846;Tramandaí;Sede Municipal;RIO GRANDE DO SUL;4389;6360;5728;4757;3851;2861;2371;2540;3202;3592;4694;6129;6578
1267;-54.8249;-29.8839;Cacequi;Sede Municipal;RIO GRANDE DO SUL;4633;6654;6072;5155;3950;2900;2395;2642;3371;3934;5153;6373;6998
1298;-51.7079;-29.9296;Triunfo;Sede Municipal;RIO GRANDE DO SUL;4410;6393;5842;4866;3792;2765;2293;2502;3234;3583;4774;6204;6666
1298;-51.7616;-29.9037;General Câmara;Sede Municipal;RIO GRANDE DO SUL;4410;6393;5842;4866;3792;2765;2293;2502;3234;3583;4774;6204;6666
1304;-51.1845;-29.8524;Esteio;Sede Municipal;RIO GRANDE DO SUL;4388;6340;5783;4815;3789;2781;2315;2515;3195;3577;4730;6185;6627
1304;-51.1021;-29.9477;Cachoeirinha;Sede Municipal;RIO GRANDE DO SUL;4388;6340;5783;4815;3789;2781;2315;2515;3195;3577;4730;6185;6627
1304;-51.1861;-29.9132;Canoas;Sede Municipal;RIO GRANDE DO SUL;4388;6340;5783;4815;3789;2781;2315;2515;3195;3577;4730;6185;6627
1305;-51.0167;-29.9362;Gravataí;Sede Municipal;RIO GRANDE DO SUL;4384;6341;5764;4799;3791;2788;2319;2509;3197;3572;4713;6193;6624
1308;-50.7738;-29.8803;Glorinha;Sede Municipal;RIO GRANDE DO SUL;4422;6395;5828;4823;3837;2822;2350;2554;3196;3603;4754;6244;6658
1313;-50.2672;-29.8886;Osório;Sede Municipal;RIO GRANDE DO SUL;4298;6217;5554;4662;3808;2819;2372;2566;3226;3497;4539;5960;6358
1319;-57.0858;-29.7619;Uruguaiana;Sede Municipal;RIO GRANDE DO SUL;4828;6984;6217;5286;4128;3025;2456;2808;3566;4259;5504;6550;7153
1331;-55.8025;-29.7891;Alegrete;Sede Municipal;RIO GRANDE DO SUL;4777;6878;6146;5287;4112;2966;2458;2750;3516;4155;5421;6532;7106
1356;-53.3749;-29.813;Restinga Sêca;Sede Municipal;RIO GRANDE DO SUL;4510;6499;5954;5023;3856;2822;2328;2563;3279;3756;4921;6300;6823
1368;-52.1839;-29.787;Vale Verde;Sede Municipal;RIO GRANDE DO SUL;4401;6236;5828;4854;3803;2815;2333;2551;3228;3628;4746;6158;6634
1371;-51.8658;-29.7948;Taquari;Sede Municipal;RIO GRANDE DO SUL;4416;6387;5845;4871;3811;2773;2300;2516;3262;3593;4739;6212;6681
1377;-51.27;-29.8484;Nova Santa Rita;Sede Municipal;RIO GRANDE DO SUL;4398;6316;5841;4881;3809;2795;2337;2543;3198;3559;4690;6173;6634
1378;-51.1502;-29.755;São Leopoldo;Sede Municipal;RIO GRANDE DO SUL;4379;6314;5783;4800;3804;2792;2335;2517;3207;3560;4682;6142;6616
1378;-51.1454;-29.8281;Sapucaia do Sul;Sede Municipal;RIO GRANDE DO SUL;4379;6314;5783;4800;3804;2792;2335;2517;3207;3560;4682;6142;6616
1384;-50.5179;-29.8273;Santo Antônio da Patrulha;Sede Municipal;RIO GRANDE DO SUL;4417;6407;5813;4805;3833;2820;2342;2570;3216;3591;4741;6209;6659
1385;-50.435;-29.7899;Caraá;Sede Municipal;RIO GRANDE DO SUL;4391;6369;5769;4783;3827;2807;2340;2561;3197;3551;4706;6171;6604
1389;-50.0287;-29.7647;Capão da Canoa;Sede Municipal;RIO GRANDE DO SUL;4356;6257;5594;4731;3886;2909;2417;2616;3233;3573;4608;6019;6425
1389;-50.0438;-29.801;Xangri-lá;Sede Municipal;RIO GRANDE DO SUL;4356;6257;5594;4731;3886;2909;2417;2616;3233;3573;4608;6019;6425
1415;-54.679;-29.6919;São Vicente do Sul;Sede Municipal;RIO GRANDE DO SUL;4623;6616;6027;5129;3953;2910;2413;2677;3417;3903;5077;6371;6981
1419;-54.2127;-29.7059;Dilermando de Aguiar;Sede Municipal;RIO GRANDE DO SUL;4581;6575;6068;5071;3919;2858;2374;2614;3373;3865;4998;6320;6936
1423;-53.8154;-29.6873;Santa Maria;Sede Municipal;RIO GRANDE DO SUL;4508;6461;5963;4967;3891;2809;2333;2563;3323;3774;4927;6275;6809
1430;-53.1417;-29.666;Paraíso do Sul;Sede Municipal;RIO GRANDE DO SUL;4456;6357;5867;4967;3808;2773;2315;2555;3298;3676;4880;6228;6747
1432;-52.9411;-29.6575;Cerro Branco;Sede Municipal;RIO GRANDE DO SUL;4391;6188;5781;4901;3814;2785;2327;2547;3266;3629;4765;6097;6597
1432;-52.9494;-29.7342;Novo Cabrais;Sede Municipal;RIO GRANDE DO SUL;4391;6188;5781;4901;3814;2785;2327;2547;3266;3629;4765;6097;6597
1434;-52.79;-29.6689;Candelária;Sede Municipal;RIO GRANDE DO SUL;4390;6243;5821;4901;3788;2801;2320;2551;3241;3611;4739;6087;6577
1436;-52.5156;-29.7189;Vera Cruz;Sede Municipal;RIO GRANDE DO SUL;4363;6147;5754;4862;3784;2790;2320;2534;3234;3590;4705;6089;6553
1437;-52.4348;-29.7225;Santa Cruz do Sul;Sede Municipal;RIO GRANDE DO SUL;4356;6131;5722;4833;3783;2796;2322;2540;3237;3588;4677;6092;6547
1439;-52.2752;-29.7485;Passo do Sobrado;Sede Municipal;RIO GRANDE DO SUL;4359;6149;5783;4825;3788;2781;2305;2527;3219;3586;4683;6107;6549
1447;-51.4603;-29.6872;Montenegro;Sede Municipal;RIO GRANDE DO SUL;4366;6225;5773;4857;3788;2804;2315;2526;3205;3540;4624;6140;6592
1448;-51.3181;-29.692;Capela de Santana;Sede Municipal;RIO GRANDE DO SUL;4378;6250;5784;4875;3791;2816;2331;2527;3205;3548;4659;6149;6603
1449;-51.2433;-29.702;Portão;Sede Municipal;RIO GRANDE DO SUL;4381;6260;5797;4857;3783;2818;2335;2540;3225;3571;4660;6108;6620
1450;-51.1333;-29.688;Novo Hamburgo;Sede Municipal;RIO GRANDE DO SUL;4354;6243;5746;4782;3779;2827;2320;2526;3201;3557;4629;6079;6567
