ID;LON;LAT;NAME;CLASS;STATE;ANNUAL;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC
4832;-53.3854;-24.3844;Jesuítas;Sede Municipal;PARANÁ;4844;6256;5717;5284;4392;3473;3055;3256;4274;4534;5317;6095;6469
4837;-52.8418;-24.4213;Juranda;Sede Municipal;PARANÁ;4813;6222;5628;5151;4444;3492;3077;3286;4217;4480;5247;6025;6481
4844;-52.1016;-24.4258;Iretama;Sede Municipal;PARANÁ;4845;6113;5725;5242;4502;3518;3113;3338;4328;4543;5252;6135;6339
4846;-51.9458;-24.4384;Nova Tebas;Sede Municipal;PARANÁ;4869;6116;5750;5293;4546;3518;3132;3344;4327;4564;5284;6167;6387
4850;-51.5844;-24.3862;Ariranha do Ivaí;Sede Municipal;PARANÁ;4827;6055;5710;5212;4523;3499;3067;3348;4350;4532;5223;6100;6308
4858;-50.7537;-24.4485;Imbaú;Sede Municipal;PARANÁ;4680;5703;5517;5043;4375;3419;3008;3317;4316;4453;5055;5856;6096
4904;-53.8409;-24.2872;Palotina;Sede Municipal;PARANÁ;4848;6180;5734;5311;4400;3445;3079;3236;4235;4541;5312;6148;6552
4909;-53.3118;-24.2956;Formosa do Oeste;Sede Municipal;PARANÁ;4857;6245;5795;5297;4430;3491;3052;3250;4267;4525;5332;6101;6506
4912;-53.0763;-24.278;Quarto Centenário;Sede Municipal;PARANÁ;4845;6239;5730;5233;4449;3495;3070;3274;4238;4505;5317;6082;6507
4913;-52.9503;-24.304;Rancho Alegre D'Oeste;Sede Municipal;PARANÁ;4850;6202;5742;5233;4470;3499;3096;3303;4248;4512;5319;6101;6475
4917;-52.5276;-24.3174;Mamborê;Sede Municipal;PARANÁ;4833;6212;5667;5166;4403;3515;3148;3366;4258;4503;5274;6013;6475
4920;-52.2695;-24.2857;Luiziana;Sede Municipal;PARANÁ;4818;6061;5677;5157;4457;3499;3097;3356;4309;4511;5208;6083;6403
4925;-51.7861;-24.3136;Arapuã;Sede Municipal;PARANÁ;4849;6051;5771;5242;4527;3513;3138;3367;4355;4528;5255;6092;6348
4929;-51.3191;-24.3249;Rio Branco do Ivaí;Sede Municipal;PARANÁ;4828;5956;5710;5224;4513;3513;3097;3359;4361;4542;5255;6079;6329
4930;-51.2419;-24.2519;Rosário do Ivaí;Sede Municipal;PARANÁ;4853;5982;5694;5279;4537;3508;3126;3385;4376;4575;5278;6134;6361
4936;-50.618;-24.325;Telêmaco Borba;Sede Municipal;PARANÁ;4690;5722;5551;5065;4407;3434;3021;3311;4313;4468;5037;5846;6101
4945;-49.7059;-24.251;Jaguariaíva;Sede Municipal;PARANÁ;4611;5490;5498;4829;4256;3429;3082;3328;4305;4456;4993;5682;5985
4977;-54.0993;-24.1579;Terra Roxa;Sede Municipal;PARANÁ;4860;6279;5893;5353;4386;3408;3008;3248;4212;4504;5348;6116;6568
4983;-53.528;-24.1982;Brasilândia do Sul;Sede Municipal;PARANÁ;4868;6253;5812;5283;4399;3490;3074;3268;4268;4537;5357;6141;6530
4988;-53.0253;-24.1839;Goioerê;Sede Municipal;PARANÁ;4870;6220;5776;5306;4470;3503;3089;3303;4267;4522;5361;6120;6504
4991;-52.788;-24.2472;Boa Esperança;Sede Municipal;PARANÁ;4867;6173;5741;5251;4458;3513;3139;3370;4285;4542;5345;6088;6494
4999;-51.9251;-24.1734;Godoy Moreira;Sede Municipal;PARANÁ;4895;6096;5836;5301;4606;3553;3140;3389;4355;4581;5311;6174;6392
5002;-51.6906;-24.1814;Jardim Alegre;Sede Municipal;PARANÁ;4871;6036;5778;5277;4582;3531;3160;3386;4391;4562;5263;6101;6384
5002;-51.6759;-24.249;Ivaiporã;Sede Municipal;PARANÁ;4871;6036;5778;5277;4582;3531;3160;3386;4391;4562;5263;6101;6384
5009;-50.9274;-24.212;Ortigueira;Sede Municipal;PARANÁ;4676;5645;5465;5019;4416;3464;3065;3330;4336;4469;5074;5817;6013
5016;-50.2429;-24.246;Ventania;Sede Municipal;PARANÁ;4680;5637;5503;4978;4376;3473;3096;3345;4365;4533;5057;5776;6023
5053;-54.2578;-24.0855;Guaíra;Sede Municipal;PARANÁ;4847;6291;5875;5353;4380;3427;2985;3214;4200;4463;5325;6123;6525
5057;-53.8466;-24.0672;Francisco Alves;Sede Municipal;PARANÁ;4860;6155;5829;5302;4395;3493;3058;3257;4280;4537;5347;6164;6501
5065;-53.0061;-24.0531;Moreira Sales;Sede Municipal;PARANÁ;4885;6185;5827;5327;4475;3512;3111;3327;4296;4548;5382;6147;6484
5068;-52.7788;-24.1406;Janiópolis;Sede Municipal;PARANÁ;4875;6185;5707;5276;4469;3541;3128;3369;4314;4563;5352;6101;6496
5069;-52.6221;-24.0963;Farol;Sede Municipal;PARANÁ;4867;6198;5691;5235;4473;3539;3137;3380;4301;4548;5318;6084;6504
5074;-52.1181;-24.1014;Corumbataí do Sul;Sede Municipal;PARANÁ;4884;6067;5742;5272;4546;3567;3183;3398;4370;4580;5297;6147;6433
5078;-51.7372;-24.0825;Lunardelli;Sede Municipal;PARANÁ;4891;6091;5799;5306;4585;3563;3190;3414;4390;4578;5269;6096;6413
5079;-51.6511;-24.1104;Lidianópolis;Sede Municipal;PARANÁ;4891;6056;5782;5280;4577;3552;3208;3412;4389;4573;5300;6125;6433
5080;-51.5098;-24.1471;Grandes Rios;Sede Municipal;PARANÁ;4888;6031;5801;5302;4600;3542;3167;3397;4390;4570;5292;6136;6430
5097;-49.824;-24.1412;Arapoti;Sede Municipal;PARANÁ;4736;5637;5635;5037;4405;3529;3132;3406;4342;4562;5109;5894;6151
5101;-49.462;-24.1134;Sengés;Sede Municipal;PARANÁ;4704;5549;5687;5015;4353;3476;3110;3354;4337;4507;5087;5775;6194
5147;-53.7065;-24.0088;Iporã;Sede Municipal;PARANÁ;4872;6212;5825;5330;4411;3477;3095;3269;4290;4536;5352;6160;6513
5150;-53.4405;-24.0229;Alto Piquiri;Sede Municipal;PARANÁ;4886;6163;5849;5358;4459;3531;3109;3309;4319;4545;5367;6155;6471
5153;-53.1437;-24.0094;Mariluz;Sede Municipal;PARANÁ;4889;6106;5819;5370;4487;3537;3124;3322;4305;4560;5386;6157;6499
5161;-52.3785;-24.0468;Campo Mourão;Sede Municipal;PARANÁ;4876;6085;5729;5257;4539;3584;3164;3395;4332;4565;5279;6106;6473
5164;-52.0044;-24.0338;Barbosa Ferraz;Sede Municipal;PARANÁ;4898;6135;5810;5298;4582;3576;3185;3412;4357;4595;5274;6111;6440
5166;-51.822;-23.9837;São João do Ivaí;Sede Municipal;PARANÁ;4914;6173;5804;5334;4605;3563;3205;3429;4396;4597;5300;6118;6449
5170;-51.444;-23.9924;Cruzmaltina;Sede Municipal;PARANÁ;4813;5841;5666;5162;4504;3529;3206;3435;4389;4556;5233;5960;6274
5171;-51.3231;-24.0081;Faxinal;Sede Municipal;PARANÁ;4770;5766;5622;5095;4465;3509;3205;3427;4375;4529;5173;5893;6177
5180;-50.4581;-24.0366;Curiúva;Sede Municipal;PARANÁ;4721;5682;5543;5078;4452;3491;3099;3400;4380;4545;5103;5789;6091
5241;-53.8963;-23.8764;Altônia;Sede Municipal;PARANÁ;4874;6207;5866;5331;4423;3480;3089;3277;4300;4547;5368;6120;6482
5244;-53.5129;-23.901;Cafezal do Sul;Sede Municipal;PARANÁ;4882;6149;5830;5337;4454;3525;3109;3323;4323;4552;5357;6158;6474
5245;-53.4103;-23.8953;Perobal;Sede Municipal;PARANÁ;4890;6135;5851;5339;4469;3527;3117;3335;4319;4558;5356;6178;6490
5251;-52.8773;-23.8653;Tuneiras do Oeste;Sede Municipal;PARANÁ;4897;6104;5785;5364;4521;3560;3173;3385;4343;4567;5363;6137;6456
5254;-52.5025;-23.932;Araruna;Sede Municipal;PARANÁ;4901;6080;5755;5355;4545;3581;3189;3405;4363;4611;5349;6130;6453
